id;title;genres;company;score;released_at
cover-girl;Cover Girl;Miscellaneous,General;;0;2009-10-22 00:00:00.000000
crash-mind-over-mutant;Crash: Mind Over Mutant;Action,Platformer,3D;Virtuos / Activision;52;2008-10-21 00:00:00.000000
crash-mind-over-mutant;Crash: Mind Over Mutant;Action;Virtuos;65;2008-10-21 00:00:00.000000
crash-of-the-titans;Crash of the Titans;Action,General;SuperVillain Studios / Sierra Entertainment;63;2007-10-16 00:00:00.000000
crash-of-the-titans;Crash of the Titans;Action;SuperVillain Studios;71;2007-10-16 00:00:00.000000
crash-tag-team-racing;Crash Tag Team Racing;Racing,Arcade,Automobile;Radical Entertainment / Sierra Entertainment;68;2005-11-10 00:00:00.000000
crazy-taxi-fare-wars;Crazy Taxi: Fare Wars;Miscellaneous,Compilation;;64;2007-08-07 00:00:00.000000
crazy-taxi-fare-wars;Crazy Taxi: Fare Wars;Miscellaneous;Sega;64;2007-08-07 00:00:00.000000
cream-stew-mo-minagara-iroiro-gochagocha-ittemasu-kedomo-warai-no-tamago-l-size;Cream Stew mo Minagara Iroiro Gochagocha Ittemasu Kedomo... Warai no Tamago L Size;Action,General;;0;2006-03-23 00:00:00.000000
creature-defense;Creature Defense;Strategy,Turn-Based,Card Battle;Hudson Soft / Hudson Entertainment;75;2009-11-05 00:00:00.000000
criminal-girls;Criminal Girls;Role-Playing,General;Imageepoch / Nippon Ichi Software;0;2010-11-18 00:00:00.000000
crimson-empire-circumstances-to-serve-a-noble;Crimson Empire: Circumstances to Serve a Noble;Adventure,Visual Novel;;0;2011-08-25 00:00:00.000000
crimson-gem-saga;Crimson Gem Saga;Role-Playing;IronNos Co.,Ltd.;78;2009-05-26 00:00:00.000000
crimson-gem-saga;Crimson Gem Saga;Role-Playing,Japanese-Style;IronNos Co.,Ltd. / Atlus;78;2009-05-26 00:00:00.000000
crimson-room-reverse;Crimson Room Reverse;Adventure,General;Takagism Inc. / Agetec;0;2009-11-05 00:00:00.000000
crisis-core-final-fantasy-7;Crisis Core: Final Fantasy VII;Role-Playing,Action RPG;;83;2008-03-24 00:00:00.000000
cross-channel-to-all-people;Cross Channel: To All People;Adventure,Visual Novel;;0;2010-02-25 00:00:00.000000
crush;Crush;Action,Platformer,3D;Zoe Mode / Sega;83;2007-05-29 00:00:00.000000
cube;Cube;Puzzle,General;Metia Interactive / D3Publisher;60;2007-04-30 00:00:00.000000
da-capo-i-and-2-plus-situation-portable;Da Capo I & II Plus Situation Portable;Miscellaneous,Compilation;;0;2010-10-28 00:00:00.000000
dai-2-ji-super-robot-taisen-z-hakai-hen;Dai-2-Ji Super Robot Taisen Z Hakai-hen;Strategy,Turn-Based,Tactics;B.B.Studio / Bandai Namco Games;0;2011-04-14 00:00:00.000000
dai-2-ji-super-robot-taisen-z-saisei-hen;Dai-2-Ji Super Robot Taisen Z Saisei-hen;Strategy,Turn-Based,Tactics;B.B.Studio / Bandai Namco Games;0;2012-04-05 00:00:00.000000
daikoukai-jidai-4-rota-nova;Daikoukai Jidai IV: Rota Nova;Strategy,General;;0;2006-03-23 00:00:00.000000
daikuugun;Daikuugun;Action,General;;0;2009-12-10 00:00:00.000000
daisenryaku-7-exceed;Daisenryaku VII: Exceed;Strategy,General;;0;2008-05-22 00:00:00.000000
daisenryaku-dai-toua-kouboushi-tora-tora-tora-ware-kishuu-ni-seikou-seri;Daisenryaku: Dai Toua Kouboushi - Tora Tora Tora Ware Kishuu Ni Seikou Seri;Strategy,Turn-Based,General;;0;2008-09-25 00:00:00.000000
daisenryaku-perfect-senjou-no-hasha;Daisenryaku Perfect: Senjou no Hasha;Strategy,Turn-Based,General;;0;2010-06-24 00:00:00.000000
daisenryaku-portable-2;Daisenryaku Portable 2;Strategy,Turn-Based,General;;0;2006-12-14 00:00:00.000000
daisenryaku-portable;Daisenryaku Portable;Strategy,Turn-Based,General;;0;2005-12-22 00:00:00.000000
daito-giken-koushiki-pachi-slot-simulator-ossu-banchou-portable;Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable;Miscellaneous,Gambling;;0;2006-03-02 00:00:00.000000
daito-giken-koushiki-pachi-slot-simulator-ossu-misao-+-maguro-densetsu-portable;Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable;Miscellaneous,Gambling;;0;2010-07-01 00:00:00.000000
daito-giken-koushiki-pachi-slot-simulator-yoshimune-portable;Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable;Miscellaneous,Gambling;;0;2006-06-08 00:00:00.000000
daiya-no-kuni-no-alice-wonderful-wonder-world;Daiya no Kuni no Alice: Wonderful Wonder World;Adventure,Visual Novel;;0;2012-12-20 00:00:00.000000
danball-senki-boost;Danball Senki Boost;Role-Playing,Action RPG;;0;2011-11-23 00:00:00.000000
danball-senki;Danball Senki;Role-Playing,Action RPG;;0;2011-06-16 00:00:00.000000
dangan-ronpa;Dangan-Ronpa;Adventure,Visual Novel;;0;2010-11-25 00:00:00.000000
dantes-inferno;Dante's Inferno;Action,Beat-'Em-Up,3D;Artificial Mind and Movement / Electronic Arts;70;2010-03-01 00:00:00.000000
dantes-inferno;Dante's Inferno;Action;EA Redwood Shores;70;2010-03-01 00:00:00.000000
dariusburst;Dariusburst;Action,Shooter,Shoot-'Em-Up,Horizontal;Pyramid / Taito Corporation;0;2009-12-24 00:00:00.000000
darkstalkers-chronicle-the-chaos-tower;Darkstalkers Chronicle: The Chaos Tower;Action;Capcom;74;2005-03-24 00:00:00.000000
darkstalkers-chronicle-the-chaos-tower;Darkstalkers Chronicle: The Chaos Tower;Action,Fighting,2D;;74;2005-03-24 00:00:00.000000
dave-mirra-bmx-challenge;Dave Mirra BMX Challenge;Racing,Arcade,Other;Left Field Productions / Crave;32;2006-11-02 00:00:00.000000
daxter;Daxter;Action,Platformer,3D;Ready at Dawn / SCEA;85;2006-03-14 00:00:00.000000
daxter;Daxter;Action;Ready at Dawn;85;2006-03-14 00:00:00.000000
d-c-girls-symphony-pocket;D.C. Girl's Symphony Pocket;Adventure,Visual Novel;;0;2010-06-24 00:00:00.000000
d-cube-planet;D-Cube Planet;Puzzle,Stacking;;55;2009-11-19 00:00:00.000000
dead-end-orchestral-manoeuvres-in-the-dead-end;Dead End: Orchestral Manoeuvres in the Dead End;Adventure,General;;0;2011-09-29 00:00:00.000000
dead-head-fred;Dead Head Fred;Action Adventure,Survival;Vicious Cycle / D3Publisher;75;2007-08-28 00:00:00.000000
dead-head-fred;Dead Head Fred;Action,Adventure;Vicious Cycle;75;2007-08-28 00:00:00.000000
dead-or-alive-paradise;Dead or Alive Paradise;Action,General;Team Ninja / Tecmo;38;2010-03-30 00:00:00.000000
dead-to-rights-reckoning;Dead to Rights: Reckoning;Action,Shooter,Third-Person,Arcade;Rebellion / Namco;54;2005-06-28 00:00:00.000000
dear-drops-distortion;Dear Drops Distortion;Adventure,Visual Novel;;0;2011-03-10 00:00:00.000000
death-connection-portable;Death Connection Portable;Adventure,Visual Novel;;0;2011-02-03 00:00:00.000000
death-jr-2-root-of-evil;Death Jr. II: Root of Evil;Action,Platformer,3D;Backbone Entertainment / Konami;68;2006-10-31 00:00:00.000000
death-jr;Death Jr.;Action,Platformer,3D;Backbone Entertainment / Konami;61;2005-08-16 00:00:00.000000
def-jam-fight-for-ny-the-takeover;Def Jam: Fight for NY: The Takeover;Action,Fighting,3D;Aki Corp. / EA Games;79;2006-08-29 00:00:00.000000
dengeki-no-pilot-tenkuu-no-kizuna;Dengeki no Pilot: Tenkuu no Kizuna;Simulation,General;;0;2010-01-28 00:00:00.000000
densetsu-no-yuusha-no-densetsu-legendary-saga;Densetsu no Yuusha no Densetsu: Legendary Saga;Role-Playing,General;;0;2010-02-18 00:00:00.000000
densha-de-go-pocket-chuuousen-hen;Densha de Go! Pocket: Chuuousen Hen;Simulation,Vehicle,Train;;0;2006-01-19 00:00:00.000000
densha-de-go-pocket-osaka-kanjousen-hen;Densha de Go! Pocket: Osaka Kanjousen Hen;Simulation,Vehicle,Train;;0;2006-03-30 00:00:00.000000
densha-de-go-pocket-toukaidousen-hen;Densha de Go! Pocket Toukaidousen Hen;Simulation,Vehicle,Train;;0;2006-07-27 00:00:00.000000
derby-stallion-p;Derby Stallion P;Sports,Individual,Horse Racing;;0;2006-07-27 00:00:00.000000
derby-time-2006;Derby Time 2006;Sports,Individual,Horse Racing;;0;2006-03-02 00:00:00.000000
derby-time;Derby Time;Sports,Individual,Horse Racing;;0;2005-04-21 00:00:00.000000
desi-adda-games-of-india;Desi Adda: Games of India;Compilation;GameShastra;47;1970-01-01 01:00:00.000000
despicable-me;Despicable Me;Action;Monkey Bar Games;0;2010-07-06 00:00:00.000000
despicable-me-the-game;Despicable Me: The Game;Action,General;Monkey Bar Games / D3Publisher;56;2010-07-06 00:00:00.000000
diabolik-the-original-sin;Diabolik: The Original Sin;Adventure,3D,Third-Person;Artematica / Black Bean Games;0;2009-08-28 00:00:00.000000
dice-dice-fantasia;Dice Dice Fantasia;Adventure,General;;0;2009-12-17 00:00:00.000000
digimon-world-re-digitize;Digimon World Re:Digitize;Role-Playing,Trainer;Tri-Crescendo / Bandai Namco Games;0;2012-07-19 00:00:00.000000
diner-dash-sizzle-and-serve;Diner Dash: Sizzle & Serve;Puzzle,Action;GameLab / Eidos Interactive;55;2007-05-22 00:00:00.000000
dirt-2;DiRT 2;Driving;Codemasters;55;2009-09-08 00:00:00.000000
dirt-2;DiRT 2;Racing,Simulation,Automobile;;55;2009-09-08 00:00:00.000000
disgaea-2-dark-hero-days;Disgaea 2: Dark Hero Days;Strategy;Nippon Ichi Software;83;2009-09-08 00:00:00.000000
disgaea-2-dark-hero-days;Disgaea 2: Dark Hero Days;Strategy,Turn-Based,Tactics;Nippon Ichi Software / NIS America;83;2009-09-08 00:00:00.000000
disgaea-afternoon-of-darkness;Disgaea: Afternoon of Darkness;Strategy;Nippon Ichi Software;87;2007-10-30 00:00:00.000000
disgaea-afternoon-of-darkness;Disgaea: Afternoon of Darkness;Strategy,Turn-Based,Tactics;Nippon Ichi Software / NIS America;87;2007-10-30 00:00:00.000000
disgaea-infinite;Disgaea Infinite;Adventure;Nippon Ichi Software;64;2010-06-08 00:00:00.000000
disgaea-infinite;Disgaea Infinite;Adventure,Visual Novel;Nippon Ichi Software / NIS America;64;2010-06-08 00:00:00.000000
disney-hannah-montana-rock-out-the-show;Disney Hannah Montana: Rock Out the Show;Action,Rhythm,Music;Page 44 Studios / Disney Interactive Studios;51;2009-08-04 00:00:00.000000
disney-pixar-ratatouille;Disney/Pixar Ratatouille;Action,Platformer,3D;Locomotive Games / THQ;64;2007-06-26 00:00:00.000000
dissidia-012-duodecim-final-fantasy;Dissidia 012: Duodecim Final Fantasy;Action,Fighting,3D;;78;2011-03-22 00:00:00.000000
dissidia-012-duodecim-final-fantasy;Dissidia 012: Duodecim Final Fantasy;Action;Square Enix;78;2011-03-22 00:00:00.000000
dissidia-final-fantasy;Dissidia: Final Fantasy;Action,Fighting,3D;;79;2009-08-25 00:00:00.000000
dj-max-portable-3;DJ Max Portable 3;Action,Rhythm,Music;Pentavision Entertainment / PM Studios Inc.;0;2010-10-14 00:00:00.000000
dj-max-portable-black-square;DJ Max Portable: Black Square;Action,Rhythm,Music;Pentavision Entertainment / CyberFront;0;2012-03-22 00:00:00.000000
dj-max-portable-clazziquai-edition;DJ Max Portable: Clazziquai Edition;Action,Rhythm,Music;Pentavision Entertainment / Gamecon;0;2008-10-16 00:00:00.000000
dj-max-portable-hot-tunes;DJ Max Portable Hot Tunes;Action,Rhythm,Music;;0;2010-06-12 00:00:00.000000
dokisui-dokidoki-suikoden;DokiSui: DokiDoki Suikoden;Role-Playing,General;Silicon Studio / Irem;0;2011-05-12 00:00:00.000000
doko-demo-issho;Doko Demo Issho;Simulation,Virtual,Pet;;0;2004-12-16 00:00:00.000000
doko-demo-issho-lets-gakkou;Doko Demo Issho: Let's Gakkou!;Miscellaneous,Edutainment;;0;2006-06-15 00:00:00.000000
donkey-xote;Donkey Xote;Action,General;;0;2008-11-14 00:00:00.000000
doraslot-bakuenchi-kyoujin-no-hoshi-2;DoraSlot: Bakuenchi! Kyoujin no Hoshi II;Action,General;;0;2005-07-28 00:00:00.000000
doraslot-hana-hana-matsuri-da;DoraSlot: Hana Hana Matsuri Da!!;Action,Pinball;;0;2009-06-25 00:00:00.000000
doraslot-oki-slot-ou-pioneer-12;DoraSlot: Oki-Slot-Ou! Pioneer 12;Miscellaneous,Gambling;;0;2006-02-23 00:00:00.000000
doraslot-shuyaku-wa-zenigata;DoraSlot: Shuyaku wa Zenigata;Miscellaneous,Gambling;;0;2005-04-28 00:00:00.000000
double-cast;Double Cast;Adventure,Visual Novel;;0;2005-07-28 00:00:00.000000
downstream-panic;Downstream Panic!;Puzzle,General;EKO Software / Atari SA;77;2008-02-05 00:00:00.000000
dragon-ball-evolution;Dragon Ball: Evolution;Action;Dimps Corporation;28;2009-04-08 00:00:00.000000
dragon-ball-evolution;Dragon Ball: Evolution;Action,General;Dimps Corporation / Namco Bandai Games;28;2009-04-08 00:00:00.000000
dragon-ball-z-shin-budokai-another-road;Dragon Ball Z: Shin Budokai - Another Road;Action,Fighting,3D;Dimps Corporation / Atari SA;65;2007-03-20 00:00:00.000000
dragon-ball-z-tenkaichi-tag-team;Dragon Ball Z: Tenkaichi Tag Team;Action,Fighting,3D;Spike / Namco Bandai Games;63;2010-10-19 00:00:00.000000
dragon-dance;Dragon Dance;Puzzle,Matching;Always Neat / Success;0;2009-02-26 00:00:00.000000
dragoneers-aria;Dragoneer's Aria;Role-Playing,General;Hit Maker / NIS America;56;2007-08-21 00:00:00.000000
dragoneers-aria;Dragoneer's Aria;Role-Playing;Hit Maker;56;2007-08-21 00:00:00.000000
dragon-quest-and-final-fantasy-in-itadaki-street-portable;Dragon Quest & Final Fantasy in Itadaki Street Portable;Miscellaneous,Board / Card Game;;0;2006-05-25 00:00:00.000000
dream-c-club-portable;Dream C Club Portable;Action,Rhythm,Music;;0;2010-10-28 00:00:00.000000
dreamworks-shrek-smash-n-crash-racing;DreamWorks Shrek Smash n' Crash Racing;Racing,Arcade,Other;Torus Games / Activision;0;2006-12-12 00:00:00.000000
dreamworks-shrek-the-third;DreamWorks Shrek the Third;Action,General;Amaze Entertainment / Activision;57;2007-06-05 00:00:00.000000
dt-carnage;DT Carnage;Simulation,Vehicle,Combat;Axis Entertainment / Agetec;40;2009-04-21 00:00:00.000000
dual-pack-secret-agent-clank-daxter;Dual Pack: Secret Agent Clank / Daxter;Miscellaneous,Compilation;Various / SCEA;0;2011-06-14 00:00:00.000000
dungeon-explorer-warriors-of-ancient-arts;Dungeon Explorer: Warriors of Ancient Arts;Role-Playing,General;Hudson Soft / Hudson Entertainment;56;2008-02-15 00:00:00.000000
dungeon-maker-2-the-hidden-war;Dungeon Maker II: The Hidden War;Role-Playing,General;Global A / UFO Interactive;74;2008-12-09 00:00:00.000000
dungeon-maker-2-the-hidden-war;Dungeon Maker II: The Hidden War;Role-Playing;Global A;0;2008-12-09 00:00:00.000000
dungeon-maker-hunting-ground;Dungeon Maker: Hunting Ground;Role-Playing,Action RPG;Global A / XSEED Games;70;2007-06-19 00:00:00.000000
dungeons-and-dragons-tactics;Dungeons & Dragons Tactics;Strategy;Kuju Entertainment;58;2007-08-14 00:00:00.000000
dungeons-and-dragons-tactics;Dungeons & Dragons Tactics;Strategy,Turn-Based,General;Kuju Entertainment / Atari SA;58;2007-08-14 00:00:00.000000
dungeon-siege-throne-of-agony;Dungeon Siege: Throne of Agony;Role-Playing,Action RPG;SuperVillain Studios / Take-Two Interactive;74;2006-10-30 00:00:00.000000
durarara-3way-standoff-alley;Durarara!! 3way Standoff: Alley;Action,General;;0;2011-08-25 00:00:00.000000
durarara-3-way-standoff;Durarara!! 3-way Standoff;Adventure,General;Kadokawa / ASCII Media Works;0;2010-09-22 00:00:00.000000
dynasty-warriors;Dynasty Warriors;Action,Beat-'Em-Up,3D;;62;2005-03-16 00:00:00.000000
dynasty-warriors-strikeforce;Dynasty Warriors: Strikeforce;Action,Beat-'Em-Up,3D;Omega Force / Koei;65;2009-04-28 00:00:00.000000
dynasty-warriors-vol-2;Dynasty Warriors Vol. 2;Action,Beat-'Em-Up,3D;Omega Force / Koei;57;2006-10-24 00:00:00.000000
ea-replay;EA Replay;Miscellaneous,Compilation;Team Fusion / Electronic Arts;56;2006-11-14 00:00:00.000000
echochrome;echochrome;Miscellaneous;SCE/WWS, SCE Japan Studio;79;2008-05-01 00:00:00.000000
echochrome;echochrome;Puzzle,General;SCE Japan Studio / SCEA;79;2008-05-01 00:00:00.000000
echoshift;echoshift;Puzzle,Logic;SCEJ / SCEA;75;2010-02-24 00:00:00.000000
eien-no-aselia-kono-daichi-no-hate-de;Eien no Aselia: Kono Daichi no Hate de;Strategy,Turn-Based,Tactics;;0;2012-03-08 00:00:00.000000
eiyuu-densetsu-ao-no-kiseki;Eiyuu Densetsu: Ao no Kiseki;Role-Playing,Japanese-Style;;0;2011-09-29 00:00:00.000000
eiyuu-densetsu-sora-no-kiseki-material-collection-portable;Eiyuu Densetsu: Sora no Kiseki Material Collection Portable;Role-Playing,Japanese-Style;;0;2007-12-20 00:00:00.000000
eiyuu-densetsu-sora-no-kiseki-the-3rd;Eiyuu Densetsu: Sora no Kiseki the 3rd;Role-Playing,Japanese-Style;;0;2008-07-24 00:00:00.000000
eiyuu-densetsu-zero-no-kiseki;Eiyuu Densetsu: Zero no Kiseki;Role-Playing,Japanese-Style;;0;2010-09-30 00:00:00.000000
elkrone-no-atelier-dear-for-otomate;Elkrone no Atelier: Dear for Otomate;Adventure,Visual Novel;Otomate / Idea Factory;0;2012-04-12 00:00:00.000000
elminage-2-sousei-no-megami-to-unmei-no-daichi;Elminage II: Sousei no Megami to Unmei no Daichi;Role-Playing,General;Opera House / Starfish SD;0;2009-10-29 00:00:00.000000
elminage-3-ankoku-no-shito-to-taiyou-no-kyuuden;Elminage III: Ankoku no Shito to Taiyou no Kyuuden;Role-Playing,General;Opera House / Starfish SD;0;2011-08-04 00:00:00.000000
elminage-original;Elminage Original;Role-Playing,Western-Style;Starfish SD / UFO Interactive;55;2012-11-20 00:00:00.000000
enkaku-sousa-sana-e-no-23-hiai;Enkaku Sousa: Sana e no 23 Hiai;Adventure,General;Media Vision / SCEI;0;2009-02-05 00:00:00.000000
eragon;Eragon;Action Adventure,General;Amaze Entertainment / Sierra Entertainment;59;2006-11-14 00:00:00.000000
eternal-etude-canvas-4;Eternal Etude: Canvas 4;Adventure,Visual Novel;;0;2011-11-23 00:00:00.000000
etude-prologue-yureugoku-kokoro-no-katachi-portable;E'tude Prologue: Yureugoku Kokoro no Katachi Portable;Adventure,Visual Novel;;0;2007-06-28 00:00:00.000000
eureka-7-v-1-new-wave;Eureka 7 V.1: New Wave;Action,General;;0;2006-04-06 00:00:00.000000
evangelion-jo;Evangelion: Jo;Action,General;Bec / Bandai Namco Games;0;2009-06-04 00:00:00.000000
evangelion-shin-gekijoban-3nd-impact;Evangelion Shin Gekijoban: 3nd Impact;Action,General;Grasshopper Manufacture / Bandai Namco Games;0;2011-09-29 00:00:00.000000
ever17-the-out-of-infinity-premium-edition;Ever17: The Out of Infinity Premium Edition;Adventure,Visual Novel;;0;2009-03-12 00:00:00.000000
everyday-shooter;Everyday Shooter;Action;Backbone Entertainment;68;2008-12-04 00:00:00.000000
every-extend-extra;Every Extend Extra;Action,Shooter,Shoot-'Em-Up,Top-Down;Q Entertainment / Buena Vista Games;74;2006-11-07 00:00:00.000000
exit-2;Exit 2;Puzzle,Action;Taito Corporation / 505 Game Street;0;2007-03-23 00:00:00.000000
exit-2;Exit 2;Puzzle,Action;Taito Corporation / 505 Game Street;64;2007-03-23 00:00:00.000000
exit;Exit;Puzzle,General;Taito Corporation / Ubisoft;77;2006-02-14 00:00:00.000000
eyepet-adventures;EyePet Adventures;Simulation,Virtual,Virtual Life;SCEE London Studio / SCEA;53;1970-01-01 00:00:00.000000
eyepet;EyePet;Simulation,Virtual,Virtual Life;SCEE London Studio / SCEA;57;2010-11-02 00:00:00.000000
eyeshield-21-portable-edition;Eyeshield 21: Portable Edition;Sports,Team,Football,Arcade;WinkySoft / Konami;0;2006-03-02 00:00:00.000000
f1-2009;F1 2009;Driving;Sumo Digital;68;2009-11-16 00:00:00.000000
f1-2009;F1 2009;Racing,Simulation,Automobile;Sumo Digital / Codemasters;68;2009-11-16 00:00:00.000000
f1-grand-prix;F1 Grand Prix;Racing,Simulation,Automobile;Traveller's Tales / SCEE;0;2005-09-01 00:00:00.000000
fading-shadows;Fading Shadows;Miscellaneous;Ivolgamus;62;2008-07-03 00:00:00.000000
fading-shadows;Fading Shadows;Puzzle,General;Ivolgamus / Agetec;62;2008-07-03 00:00:00.000000
fairlylife-miracledays;FairlyLife: MiracleDays;Adventure,Visual Novel;;0;2010-02-25 00:00:00.000000
fairy-tail-portable-guild-2;Fairy Tail: Portable Guild 2;Role-Playing,General;;0;2011-03-10 00:00:00.000000
fairy-tail-portable-guild;Fairy Tail: Portable Guild;Role-Playing,General;;0;2010-06-03 00:00:00.000000
fairy-tail-zelef-kakusei;Fairy Tail: Zelef Kakusei;Action,General;;0;2012-03-22 00:00:00.000000
family-guy;Family Guy;Adventure,General;High Voltage Software / 2K Games;51;2006-10-17 00:00:00.000000
fate-extra-ccc;Fate/Extra CCC;Role-Playing,Japanese-Style;Imageepoch / Marvelous AQL;0;2013-03-28 00:00:00.000000
fate-extra;Fate/Extra;Role-Playing,Japanese-Style;Imageepoch / Aksys Games;58;2011-11-01 00:00:00.000000
fate-tiger-colosseum;Fate/Tiger Colosseum;Action,Fighting,2D;Cavia Inc. / Capcom;0;2007-09-13 00:00:00.000000
fate-tiger-colosseum-upper;Fate/Tiger Colosseum Upper;Action,General;Cavia Inc. / Capcom;0;2008-08-28 00:00:00.000000
fate-unlimited-codes;Fate/Unlimited Codes;Action;Eighting;72;2009-09-03 00:00:00.000000
